# calculated optical constants
# columns: E, rs, rp, ∆
# 
# 45 deg incidence angle.
# 1e6 rays
# 
167.0	 0.00162	 0.00004	-20.8545
168.0	 0.00159	 0.00004	-21.3179
169.0	 0.00156	 0.00003	-21.8014
170.0	 0.00149	 0.00003	-21.8014
171.0	 0.00144	 0.00003	-22.3062
172.0	 0.00152	 0.00003	-22.8337
173.0	 0.00145	 0.00003	-23.3852
174.0	 0.00143	 0.00003	-25.2777
175.0	 0.00135	 0.00003	-25.9065
176.0	 0.00134	 0.00003	-25.9065
177.0	 0.00134	 0.00003	-26.5651
178.0	 0.00132	 0.00002	-27.2553
179.0	 0.00133	 0.00002	-27.2553
180.0	 0.00124	 0.00002	-27.9795
181.0	 0.00123	 0.00002	-28.7398
182.0	 0.00124	 0.00002	-28.7398
183.0	 0.00128	 0.00002	-30.9638
184.0	 0.00123	 0.00002	-30.9638
185.0	 0.00122	 0.00002	-31.8274
186.0	 0.00126	 0.00002	-31.8274
187.0	 0.00118	 0.00002	-32.7352
188.0	 0.00115	 0.00002	-33.6901
189.0	 0.00110	 0.00002	-33.6901
190.0	 0.00105	 0.00002	-33.6901
191.0	 0.00118	 0.00002	-36.1582
192.0	 0.00113	 0.00002	-36.1582
193.0	 0.00106	 0.00002	-37.2348
194.0	 0.00111	 0.00002	-37.2348
195.0	 0.00107	 0.00002	-38.3675
196.0	 0.00109	 0.00002	-38.3675
197.0	 0.00113	 0.00002	-38.3675
198.0	 0.00106	 0.00002	-39.5597
199.0	 0.00112	 0.00002	-41.0091
200.0	 0.00109	 0.00002	-41.0091
