sep=	
P0	source_photonEnergy	M1_outgoingMaxF_X	M1_outgoingMinF_X	M1_outgoingMaxF_Z	M1_outgoingMinF_Z	M1_intensityH_width_X	M1_intensityH_centerWidth_X	M1_intensityH_centerMass_X	M1_intensityH_width_Z	M1_intensityH_centerWidth_Z	M1_intensityH_centerMass_Z	M1_energyH_width	M1_energyH_centerWidth	M1_energyH_centerMass	M1_pathlengthH_width	M1_pathlengthH_centerWidth	M1_pathlengthH_centerMass	M1_phi_width	M1_phi_centerWidth	M1_phi_centerMass	M1_psi_width	M1_psi_centerWidth	M1_psi_centerMass	M1_incoming_NO	M1_absorbed_NO	M1_outgoing_NO	M1_incoming_R	M1_absorbed_R	M1_outgoing_R	M1_efficiency	M1_S1S0	M1_S2S0	M1_S3S0	M1_focus_horizontal_z0	M1_focus_horizontal_width	M1_focus_horizontal_theta	M1_focus_horizontal_depth	M1_focus_vertical_z0	M1_focus_vertical_width	M1_focus_vertical_theta	M1_focus_vertical_depth
86	96	0.0449519174214939	-0.0451051512701949	0.0644051787352945	-0.0670386053962027	0.0221819682552399	0.000878179146875078	-0.00042847789629244	0.0299282055680202	-0.000694524886580278	0.000865790188015192	0	96	96	0.989127609407636	-0.000521497889165556	-0.000698443794247439	0.0184597052227092	0.00036674360115747	-0.000137994148130673	0.0135343641172706	-44.9997741605185	-44.9998657905337	1000000	992819	7181	100	99.2819	0.7181	0.7181	0.972	-0.113	0.205	-15.5369	0.00996167	0.000101304	196.669	-14.9712	0.010042	0.00010042	200
87	97	0.045528320721425	-0.0454626786433506	0.0660289957416085	-0.0639419735939697	0.0243450487224885	-0.000598289603576432	0.00041750691040842	0.0293329912399475	5.17256287235097e-05	-0.000399747737246353	0	97	97	0.990706965638061	-0.000108565273827965	-0.0117498617073083	0.0185376801850774	-0.000348496686170154	-0.000317646037459152	0.0121974671899236	-44.9999349733335	-45.0001785329818	1000000	993207	6793	100	99.3207	0.6793	0.6793	0.974	-0.108	0.201	-14.3339	0.0100595	9.95757e-05	202.047	-14.0594	0.00999168	0.00010131	197.25
88	98	0.0454860136347765	-0.0453121797089634	0.0630333474078461	-0.0662366395489773	0.0245990888488471	0.000250255710558185	-0.000237016855046464	0.0339837247063966	0.000553607839305904	-0.00048482917488623	0	98	98	0.989261186815401	-0.000566159136949407	0.00233276428198881	0.0165952334291119	0.000459248201434065	0.000338821216045553	0.012716676860649	-45.0000178085242	-44.9998380439822	1000000	993579	6421	100	99.3579	0.6421	0.6421	0.975	-0.102	0.197	-16.1862	0.00999481	9.94196e-05	201.063	-13.5448	0.00992491	9.97465e-05	199.003
89	99	0.0478320881054858	-0.0440102409335282	0.0649056143342659	-0.0633664344742364	0.0221720676931632	0.000173526454383068	0.000565563748150665	0.031218813049874	0.000499576541305058	4.11859323810881e-05	0	99	99	0.987061074212823	-0.00054512387566763	0.0179762487012197	0.0187239717848111	5.59766095280349e-05	0.000146869676444596	0.0138447054303442	-44.9997758268827	-45.0000806121306	1000000	994039	5961	100	99.4039	0.5961	0.5961	0.976	-0.098	0.193	-13.0663	0.00998526	9.864e-05	202.459	-16.2351	0.00997647	0.00010131	196.949
90	100	0.0471401177531339	-0.0461984185203576	0.0649013751561471	-0.0646555244940252	0.022198359653149	-0.000464898263948858	0.000146215214152888	0.0310875285255929	-0.000207464997801629	0.000229703372089517	0	100	100	1.00107860119946	0.00119246343310281	-0.00145869811668398	0.018029560384243	-0.000643244179410746	2.77138274766137e-05	0.0129840672376024	-45.0003292974061	-45.0000307556488	1000000	994253	5747	100	99.4253	0.5747	0.5747	0.978	-0.093	0.189	-12.8465	0.00996974	0.000101065	197.294	-12.5769	0.00998658	9.90438e-05	201.66
91	101	0.0436353421373545	-0.0457915142992532	0.0666906255721744	-0.0650164028198468	0.0244834770652828	0.000172621978177155	0.000202465319309876	0.0317212779034584	0.000921853389350472	0.000582527899208297	0	101	101	0.995263530541809	0.000346320450369808	-0.0072090243649866	0.0172030161365238	0.000148359471095642	5.68101954625949e-05	0.0131313460796308	-44.9999027537062	-45.0001137060264	1000000	994424	5576	100	99.4424	0.5576	0.5576	0.979	-0.089	0.185	-15.1408	0.0100693	0.000100358	200.668	-14.36	0.010002	9.98329e-05	200.376
92	102	0.0451957851131713	-0.0453575745192397	0.0630067754699417	-0.062118823749886	0.026263897093888	0.000823699024006331	-0.000442073914947001	0.0306792189379463	0.000713381708682492	0.000265806896590434	0	102	102	0.985395300001432	0.00549833116254217	0.000733363560987854	0.0179432519431049	0.000293389795666819	-0.000228029744303179	0.0121876138940365	-45.0002771191337	-45.000088486374	1000000	994822	5178	100	99.4822	0.5178	0.5178	0.980	-0.084	0.181	-16.43	0.00999964	0.000100014	199.966	-15.9273	0.0099792	0.000101142	197.331
93	103	0.0458336242397247	-0.0452147624489245	0.0635916228235007	-0.0644628415600419	0.0216492757457794	-0.000303220316907179	-0.000113868050909106	0.0316142957885877	2.06822204536217e-06	-0.000110427348658404	0	103	103	0.994585103436705	-0.00130657614355773	-0.00880113117756953	0.0183830191244169	1.44791865928934e-05	-0.00018808661270963	0.0132372798494673	-44.999201037149	-44.9998200132821	1000000	995151	4849	100	99.5151	0.4849	0.4849	0.981	-0.080	0.177	-16.2498	0.010104	0.000100146	201.785	-17.013	0.00987994	9.99561e-05	197.686
94	104	0.0451806035204423	-0.0481795699719791	0.0631918131052694	-0.0652890334290479	0.0215857186695288	0.000295180369955926	9.23917812025235e-05	0.0296900408796484	0.000143890582519811	0.000189288198543733	0	104	104	0.980867412918146	0.0013579900024534	0.00390971161747566	0.0175115736040383	-0.000102786390111123	1.45013771844157e-05	0.0128804064027855	-44.9995280048902	-44.9998481501266	1000000	995346	4654	100	99.5346	0.4654	0.4654	0.982	-0.076	0.174	-15.5009	0.0099847	9.97446e-05	200.205	-17.1271	0.0100036	9.94233e-05	201.232
95	105	0.0454717148108047	-0.0445339425403576	0.0642425988220346	-0.0662312012104884	0.0240594714260952	-0.000612325178999382	9.16195818950125e-05	0.0322388544794448	-1.46255135518025e-05	-0.00079743218822613	0	105	105	0.989002848670547	0.00288073110484088	0.0025351675658225	0.0179188975447215	-0.000232946888853787	0.000245802282188387	0.0113424425128582	-45.000178859598	-44.9997206410414	1000000	995735	4265	100	99.5735	0.4265	0.4265	0.983	-0.073	0.170	-14.1456	0.0100432	0.00010127	198.345	-14.1842	0.00999538	0.000100816	198.289
96	106	0.0445577910803278	-0.0449496388450872	0.0643427252495397	-0.0674762539206064	0.0244699139565178	0.000571919309135456	-4.44513194921975e-05	0.0340495128234792	0.00122501913673901	0.000270437475427425	0	106	106	0.978693471063459	0.00296863959065663	0.0138228059460811	0.0176706512958146	0.00116406556631289	-3.19692203759325e-05	0.0133049909441683	-44.9998729347006	-44.9998385548791	1000000	995884	4116	100	99.5884	0.4116	0.4116	0.984	-0.069	0.166	-13.1869	0.0100979	0.000100399	201.157	-11.4791	0.0098499	0.000100421	196.172
97	107	0.0469311725873386	-0.0454878293507257	0.0644406395271004	-0.063901396678105	0.0207632308218988	0.00062706651668256	2.385338882923e-05	0.0306061455127219	0.000634321334064335	0.000470795202026281	0	107	107	0.98904994088386	0.00671630827671976	-0.0020492746557812	0.0184116602191225	-0.000110381039947816	0.000425838235949282	0.0133424600252606	-45.0004825291292	-44.999912126563	1000000	996109	3891	100	99.6109	0.3891	0.3891	0.985	-0.066	0.162	-14.5428	0.0101031	0.000100635	200.786	-14.268	0.0100095	0.000102206	195.87
98	108	0.0445096659698741	-0.0447568614951768	0.0672515683157374	-0.0664972898888436	0.0216255592581536	0.00141976622400525	0.000249992322458842	0.0311503712861856	2.46342292768119e-05	-0.000343283541819867	0	108	108	0.988200107500811	-0.000374827334061745	0.0138969869674938	0.0163248238853148	5.27640824015546e-07	-0.00031595902602384	0.013391473504412	-44.9997121023025	-44.9998022645976	1000000	996254	3746	100	99.6254	0.3746	0.3746	0.985	-0.063	0.158	-13.6739	0.0100736	9.9394e-05	202.701	-14.5672	0.0100307	0.000101349	197.944
99	109	0.0463637718454116	-0.0465435516683321	0.062730398340944	-0.0722546861431823	0.0223078253361577	-0.000655557274439446	6.40499944688649e-05	0.0322318330921741	-0.000577631635566091	-4.6337683497287e-05	0	109	109	0.992483727570628	0.000128087012224887	-0.00566822816981816	0.0163762068393246	-0.000320550302660724	-1.45423500426851e-05	0.0124022618021397	-45.0003781294736	-45.000268287108	1000000	996524	3476	100	99.6524	0.3476	0.3476	0.986	-0.060	0.154	-18.2842	0.010142	0.000101092	200.648	-15.9529	0.0102366	0.000100485	203.742
100	110	0.0453994312848813	-0.047017580324955	0.0626757670243345	-0.0643612555886683	0.021893524065339	9.79713373446683e-05	-0.000172576013272641	0.0308668047167096	-0.000145319990232661	0.000619327851586741	0	110	110	0.987898060971705	-0.00248696117647157	0.00843414817451837	0.0198860968694322	-0.00036627894004701	-0.000333729002941256	0.0130545065154312	-44.9999407479429	-45.0001154259383	1000000	996698	3302	100	99.6698	0.3302	0.3302	0.987	-0.058	0.151	-14.0954	0.00987781	0.0001007	196.183	-15.1633	0.00994469	0.000102441	194.154
101	111	0.0454138079877673	-0.0453034148147472	0.0663598523985384	-0.0634643640008274	0.0229200369235902	-0.000518585754946236	-0.000225893731364044	0.0302356395127493	1.57845165326357e-05	4.95045605988995e-05	0	111	111	0.972962754245034	-0.00590066314777604	0.00501575298079171	0.0168216577387598	-0.000147981469112201	-0.000161111080210202	0.0116274746903658	-44.9997757066583	-44.9999824713756	1000000	996771	3229	100	99.6771	0.3229	0.3229	0.988	-0.056	0.147	-15.3816	0.0100314	0.000100382	199.866	-15.6365	0.00993607	9.8816e-05	201.102
102	112	0.0459710905986806	-0.0458686509163749	0.0656204287377681	-0.0657301243020516	0.0223592224281153	0.000116939108534711	0.000111582323094342	0.02967925909636	0.000346699091681509	0.000355611782100834	0	112	112	0.98872549754712	0.00251408095075589	0.00835417761363255	0.0150037474767136	0.000642180046153673	0.000166451467623729	0.0140542051766644	-44.9993029690551	-45.0000205336075	1000000	996949	3051	100	99.6949	0.3051	0.3051	0.988	-0.053	0.144	-17.495	0.0100781	9.95531e-05	202.468	-15.2329	0.00994976	9.89461e-05	201.115
103	113	0.0455085063675371	-0.0453094191044574	0.0624003756313276	-0.0640177867963789	0.0218403759289703	-1.72627406758771e-05	0.000338220248459274	0.0296783720238556	-3.26606599494739e-05	-0.000543898835751906	0	113	113	0.963364160466201	-0.00338955073370706	0.0151763538577186	0.0178049107697214	-0.000286385694030234	-0.000111956808485834	0.0126135887509905	-45.0000145008833	-45.0002882601805	1000000	997133	2867	100	99.7133	0.2867	0.2867	0.989	-0.051	0.141	-15.6719	0.00989025	9.81274e-05	201.58	-13.3708	0.00989435	0.000100408	197.083
104	114	0.0458244261260288	-0.0458051325169861	0.0644176474209151	-0.0651175663402537	0.0224379689859148	-5.85396040217803e-06	-0.000153985096862354	0.0318673593523244	0.000680385950434608	-0.000231210549974353	0	114	114	0.990492963450018	-0.00243632159592372	-0.00447018805064658	0.0172407471625438	-0.000166447350926014	0.000208294431708646	0.0120547489933866	-44.9995984549529	-44.9999579715852	1000000	997256	2744	100	99.7256	0.2744	0.2744	0.989	-0.049	0.137	-16.7857	0.00987333	9.93656e-05	198.728	-14.566	0.00986012	0.000100288	196.636
105	115	0.044919602716758	-0.0469106213279166	0.0637784250930986	-0.0643766092828368	0.0221555950481101	-0.000561368589907626	0.000122598560358074	0.0303056362686833	-0.00139961804320957	-0.00024559547006435	0	115	115	0.984514973444222	0.00402955061061999	0.0104391533023142	0.0186642781106749	0.000246451009718594	-0.000373457688750863	0.0123295117412299	-45.0001211332458	-45.0000317889578	1000000	997375	2625	100	99.7375	0.2625	0.2625	0.990	-0.048	0.134	-17.2465	0.00996809	0.000100347	198.672	-15.4388	0.00967725	0.000100891	191.836
106	116	0.0458962498947714	-0.0456473861759636	0.0648815132783989	-0.0629181017166047	0.0218014926427699	-0.000223681318986124	8.37928926732817e-05	0.031081294936135	-0.0018625695757434	0.000607499119803255	0	116	116	0.982885806463739	0.000310196952136466	0.00456880096627743	0.0197783292991056	0.000162105980194154	-0.000245017664076946	0.0145461070100883	-44.9996544499053	-45.0001250592497	1000000	997447	2553	100	99.7447	0.2553	0.2553	0.990	-0.046	0.131	-9.63416	0.0100949	9.91176e-05	203.696	-14.6961	0.00996761	9.8482e-05	202.425
107	117	0.0459030131640236	-0.0452831737755278	0.0628413470432303	-0.0642388255011888	0.0211922084042967	-3.91968488378802e-05	0.000272993396286073	0.0267739982678093	-2.23167313985473e-05	-0.00025208201083695	0	117	117	0.983797490194967	-0.00189437866215741	-0.0124602228289291	0.0163763907159375	-0.000246297766667769	0.000136389848773157	0.0132083562944127	-44.9996406908956	-44.9997142402635	1000000	997688	2312	100	99.7688	0.2312	0.2312	0.991	-0.044	0.128	-14.4875	0.00986064	9.90073e-05	199.19	-13.4075	0.00999487	0.000102476	195.067
108	118	0.0439572632574361	-0.048763807032063	0.0665016144151823	-0.0636450195941247	0.0202681128013285	-0.000152030251278867	0.000165722916939053	0.0269567456469233	0.000507882087043516	-0.000417553436525234	0	118	118	0.961065855172831	0.00801028584425151	-0.0067524547269911	0.0183878947991047	-0.000134785615096066	-0.000458516157333826	0.0109509174441266	-45.000225063809	-44.9995229273851	1000000	997834	2166	100	99.7834	0.2166	0.2166	0.991	-0.043	0.126	-16.6744	0.00979045	0.000100417	194.996	-17.7624	0.0101602	9.77545e-05	207.872
109	119	0.0466015470544959	-0.0455211485847543	0.0667961533469468	-0.0647990778676615	0.0221992485647291	0.000338367149179869	0.00028676922388586	0.0305526857913886	0.00182844057257323	-6.88990424240893e-05	0	119	119	0.983071320841867	-0.00062291883207849	0.00216380754623469	0.0159771545139289	0.000845757059718864	-0.000250714328491941	0.010692147005748	-45.0004555810493	-45.0002341460522	1000000	997806	2194	100	99.7806	0.2194	0.2194	0.992	-0.041	0.123	-15.6661	0.00976877	0.000100354	194.686	-11.6865	0.00988664	9.92687e-05	199.189
110	120	0.0459980465977518	-0.0468284596460725	0.0658858576023097	-0.0624990402415886	0.0226748207025995	0.000394595755578802	-0.000339481173642041	0.0330148116325309	0.000887360555889637	0.000131909656800565	0	120	120	0.965472086857636	0.0041910410822309	-0.0286615792031815	0.0184969469793809	-0.000236292702677115	-6.11925161253177e-05	0.0109111565573847	-44.9995652585224	-45.0000208159754	1000000	997956	2044	100	99.7956	0.2044	0.2044	0.992	-0.040	0.120	-12.3326	0.00982664	9.97891e-05	196.948	-14.2124	0.0098717	9.91857e-05	199.055
111	121	0.0471593207945043	-0.047180154909365	0.0634853243029293	-0.0646378142700001	0.0219905412970974	0.000216210621238009	-0.000171541590879107	0.0290907836464232	0.00141750226461461	0.000365172541053366	0	121	121	0.989539931099508	-0.000103687445459744	0.00718179494028792	0.0167489106137362	8.35985907659664e-05	-0.000154936099327204	0.0104299178006945	-45.0003421896434	-45.0000938582671	1000000	998100	1900	100	99.81	0.19	0.19	0.992	-0.038	0.117	-13.5395	0.0101682	0.000102052	199.274	-11.231	0.00975105	0.000101444	192.245
112	122	0.0447824964824598	-0.0472153674987243	0.065471595684579	-0.0674600737621986	0.0249108178731798	-0.00178550052118561	-0.000565957211350186	0.0296665585987323	-0.0013466397662141	-0.000374658501583268	0	122	122	0.987537647498465	-0.00139636565361417	-0.020432960187406	0.0186034893232717	-2.16502024044003e-05	-0.000192324416379369	0.010763719059393	-44.9997948583413	-44.9998732349364	1000000	998156	1844	100	99.8156	0.1844	0.1844	0.993	-0.037	0.115	-14.781	0.00990035	0.000100989	196.068	-12.7915	0.00992828	9.72623e-05	204.155
113	123	0.0451715106788877	-0.0457355407338067	0.0669155211485884	-0.0657777212624957	0.0205294011380792	0.00068901769690273	-0.000120232555428187	0.0332752766382371	0.000102966447106962	-0.000874872278649352	0	123	123	0.975009242764981	0.00133068072682724	0.0115580504061802	0.0168136055420795	-0.00119570470653695	-0.00040165886759316	0.0107834880002371	-45.0000483218558	-45.0000200928296	1000000	998313	1687	100	99.8313	0.1687	0.1687	0.993	-0.036	0.113	-16.1088	0.00996891	0.000100519	198.349	-13.9034	0.0100307	9.83761e-05	203.926
114	124	0.0459619842545937	-0.0456527739221042	0.063612348338735	-0.0651253825102671	0.0217594606074435	-2.8209164865553e-05	-0.000221340472032212	0.0336812338324484	-5.13260877223892e-05	2.44786318720838e-05	0	124	124	0.997093414515408	0.000227998284732744	-0.00589473368315652	0.0177106182537342	-0.000217067384203537	-0.00024083546851645	0.0104392961742297	-44.9992052780194	-45.0001256800023	1000000	998199	1801	100	99.8199	0.1801	0.1801	0.993	-0.035	0.110	-15.191	0.00995928	0.000100603	197.991	-17.1889	0.0100358	9.90289e-05	202.683
115	125	0.0473620057713289	-0.0460335444656255	0.063659442737736	-0.0663232082833751	0.0219434728320001	0.000831116663686711	0.000533182853098751	0.0311928012000815	0.00022615517222037	-0.000654104774815215	0	125	125	0.956863185552386	0.0120284995308222	0.0338516949907889	0.0158746866124398	-5.79656773724638e-05	-0.000355085480279092	0.0129713807000524	-45.0003617722872	-44.9997238355314	1000000	998402	1598	100	99.8402	0.1598	0.1598	0.994	-0.034	0.108	-15.0165	0.00963959	0.0001014	190.13	-12.9865	0.0100635	9.968e-05	201.917
116	126	0.0441155863794962	-0.0457869423339444	0.0660500638586104	-0.0635737147396771	0.0248788635846729	0.000147355522074386	-0.000712485613535572	0.0333469513080454	0.000880880088410564	2.68254565397863e-05	0	126	126	0.979231982265082	-0.00331977052274141	0.00638918445092085	0.0170674325069681	0.000616519050928395	0.000104891809497253	0.0109548162876393	-44.9998028087888	-44.9999298428112	1000000	998488	1512	100	99.8488	0.1512	0.1512	0.994	-0.032	0.106	-13.9114	0.00995522	9.75034e-05	204.202	-12.5309	0.0101493	0.000100046	202.893
117	127	0.0452147284670028	-0.0452306151040372	0.0656157987307645	-0.0660645670189712	0.0212012168887449	-3.22553992767698e-05	-0.000277626593566935	0.0347853221371908	-0.00108857365434786	-0.000242444196956737	0	127	127	0.975961384336008	-0.00294411147524332	-0.00421159379256286	0.0171166818310914	-0.000144239110571607	-0.000279228714917753	0.0139520593518119	-44.9995150917014	-44.9997441553624	1000000	998621	1379	100	99.8621	0.1379	0.1379	0.994	-0.031	0.103	-12.8867	0.00976284	9.65171e-05	202.303	-11.6885	0.0100709	0.000101298	198.836
118	128	0.0479159324344173	-0.0468509503510301	0.0633982238204762	-0.0665754035239612	0.0170363423039681	0.000430376101218218	-0.000189127255289717	0.0279558813908878	0.00115759442443123	-0.000366480106224649	0	128	128	0.960764829361264	0.00104871863689099	0.00602751180059313	0.0193586778356965	0.000182700647015522	0.00018428872559105	0.00999679648643116	-44.9998102641581	-44.99993622525	1000000	998575	1425	100	99.8575	0.1425	0.1425	0.994	-0.030	0.101	-11.0968	0.0100979	0.000103194	195.706	-12.7004	0.0101699	0.000100592	202.201
119	129	0.0447113627520995	-0.0455091179252402	0.0659701087875879	-0.0651845690813744	0.0241473209603775	0.00231621798958952	0.000376636867099548	0.0292736751884311	0.00265355982944263	0.000700741598956438	0	129	129	0.981622480765886	-0.00464874384388425	0.0268244206174136	0.0167978948965634	0.00157272369362391	0.000581745368004597	0.0123481833082552	-45.0008141651282	-45.0001165424148	1000000	998671	1329	100	99.8671	0.1329	0.1329	0.995	-0.029	0.099	-16.1958	0.0104808	9.78126e-05	214.303	-15.6195	0.0098123	9.81448e-05	199.956
120	130	0.0461834862872945	-0.0468051855428004	0.0644767669828141	-0.0636802698571532	0.0219470884041729	-0.000260702744084447	-0.000697804085467345	0.0333348001577181	-0.000732669509668424	0.000534932884763972	0	130	130	0.966555023599364	0.00461437553185157	0.046305569331472	0.0209625945032137	-0.000174696990048285	0.000173105171926379	0.00898872469112322	-44.9998572702705	-45.0004993220341	1000000	998727	1273	100	99.8727	0.1273	0.1273	0.995	-0.028	0.097	-14.7691	0.00993843	0.000100078	198.614	-15.9059	0.00967389	0.0001006	192.324
121	131	0.0456680287185033	-0.0459535547507703	0.0647838188775701	-0.0643661697358748	0.0210552373211293	-0.00133761217412983	-0.000752496330033964	0.028567434027493	-0.00119155147823274	0.000400656072572614	0	131	131	0.970487401020927	-0.00342205324904743	-0.00847667512936479	0.014845185983308	0.0013522389472046	0.000653486853851738	0.0140685025889329	-44.999293911627	-44.9998144073476	1000000	998778	1222	100	99.8778	0.1222	0.1222	0.995	-0.027	0.095	-10.8053	0.0101048	9.70957e-05	208.14	-15.5543	0.0102222	9.98127e-05	204.829
122	132	0.0455547035397955	-0.0455468901380666	0.0653961734080681	-0.0646003303746525	0.0210473546684236	-0.000440863158722875	0.000312189838924525	0.0285689550405183	0.00119152433318474	0.000810493138650989	0	132	132	0.993857272166964	0.00102025340749484	-0.000623391474809942	0.0171686550593016	0.000217752790223591	0.000169314578457536	0.0103639342412595	-44.9987918290596	-44.9997928908897	1000000	998868	1132	100	99.8868	0.1132	0.1132	0.995	-0.026	0.093	-12.3233	0.0100188	9.92424e-05	201.907	-14.2353	0.00994553	0.00010027	198.375
123	133	0.0443861241264311	-0.0472663032353281	0.0664474710429392	-0.0639412466568441	0.0186059197142271	-5.32101833978851e-05	0.000243298497306928	0.0254336575096786	0.00232752011826673	0.000369969511763532	0	133	133	0.970191745109626	-0.000720291879079016	0.00497489446997612	0.0168750973130834	-0.00111722059057375	-0.00021040275896507	0.0137718539057984	-45.0005841554341	-45.0000579882583	1000000	998953	1047	100	99.8953	0.1047	0.1047	0.996	-0.025	0.091	-19.7246	0.0102101	9.94411e-05	205.349	-15.0596	0.00982836	0.000102883	191.059
124	134	0.0459152606526631	-0.0460319517464508	0.0642761345257649	-0.0659861620579694	0.0228647730482461	0.000990268947499274	0.000301570964118369	0.0312598630298024	0.00234804071101071	9.70450011997942e-06	0	134	134	0.98412682023172	0.00346732336450284	0.0050305971398662	0.0197437802288206	0.000615007641137377	0.000474267863538859	0.0114260890559455	-44.9995120013606	-45.0000558065726	1000000	998928	1072	100	99.8928	0.1072	0.1072	0.996	-0.024	0.089	-13.615	0.00993904	0.000102601	193.742	-7.66157	0.00965356	0.000101779	189.696
125	135	0.0464369042106179	-0.0454409729502969	0.0678697809506565	-0.0697324581233172	0.0178830496237764	0.00120177335563272	-0.000365753216327924	0.0287446466066966	-0.00080490814446044	0.000232976604489454	0	135	135	0.977580113718623	-0.00224422314404349	0.0102888552369645	0.0172545802170648	0.000685350700927404	-0.000314914818902438	0.0131926083722283	-45.0000681884777	-44.9999401049013	1000000	998951	1049	100	99.8951	0.1049	0.1049	0.996	-0.024	0.086	-13.7851	0.00985019	9.95767e-05	197.841	-15.7442	0.00964182	9.99778e-05	192.879
126	136	0.047322367933442	-0.0444392633710515	0.0659371687585063	-0.064417717360179	0.0209100282591606	0.000771508082798888	0.000145170830796383	0.0285338942463218	0.000418024080034916	-0.000741097668012322	0	136	136	0.973636991025256	-3.34326177570121e-05	0.0143451727349367	0.0194930853101321	7.21923846860404e-05	-0.000366497402136894	0.0109750039175533	-44.9998389911919	-44.9998642792194	1000000	999066	934	100	99.9066	0.0934	0.0934	0.996	-0.023	0.084	-20.4354	0.0100478	9.84805e-05	204.056	-11.9521	0.0100701	9.95168e-05	202.379
127	137	0.0457361835790433	-0.0447091425509507	0.0657855472462152	-0.0648966581813575	0.0215579293930231	-0.000688384738648755	-1.88838258219498e-05	0.0289438082989817	-0.00224903708948295	0.000249588308285448	0	137	137	0.971283070273299	-0.00229576150232963	0.0231969525098951	0.0145748849947395	-0.000741107300288463	0.000603785521114543	0.0126112138237068	-45.0008668833348	-44.9999223187367	1000000	999029	971	100	99.9029	0.0971	0.0971	0.996	-0.022	0.082	-21.4222	0.0101374	9.80873e-05	206.701	-16.7598	0.0101588	9.62678e-05	211.053
128	138	0.0477119114359579	-0.0456569087096583	0.0694253849777259	-0.0650469885044114	0.0231064586873419	0.000178806657045496	0.000178806657045498	0.0353331115277921	0.00137826580503644	0.000505084789832806	0	138	138	0.986070046005822	0.0028312232763909	0.026188836402009	0.0178389814486286	0.000644294721413518	-0.000180823508001915	0.011723776775791	-45.0002970768456	-45.0004400497331	1000000	999113	887	100	99.9113	0.0887	0.0887	0.996	-0.022	0.081	-18.6617	0.0101253	0.000101455	199.603	-12.3052	0.0100008	0.000101194	197.657
129	139	0.0440297154419753	-0.0456917234799091	0.0673608882512311	-0.0632136859291332	0.0215751185994184	-0.000993806678704089	0.000284340157754345	0.0252556259330259	5.60235367672614e-05	-0.000954201500553774	0	139	139	0.915067975432389	0.0182703063555917	0.0107491997082023	0.0174850894416445	-0.0019303315684766	0.000333363046736306	0.0132743961505059	-44.9988620846222	-45.0000472985642	1000000	999177	823	100	99.9177	0.0823	0.0823	0.997	-0.021	0.079	-15.5806	0.00968185	9.97545e-05	194.114	-13.7056	0.0098128	9.98265e-05	196.597
130	140	0.0465724132076132	-0.0451664599056387	0.0648004524225489	-0.0618442125975225	0.0207800789045496	0.000156607231306935	-5.01791340594068e-05	0.0288406159654275	0.000967711838055486	1.88026827744325e-05	0	140	140	0.971085701672422	0.000495780131180346	0.0129455968192883	0.0165211993059208	0.00076641033113862	-0.000232631956117509	0.0102947679805595	-44.9987338809566	-44.9996793188324	1000000	999178	822	100	99.9178	0.0822	0.0822	0.997	-0.021	0.077	-16.9288	0.00989599	9.79273e-05	202.109	-6.73002	0.0100591	9.7744e-05	205.826
131	141	0.0443443460415691	-0.0447289564944731	0.0646815805863951	-0.0652423637239412	0.0220012568560354	0.00162398050742269	0.000618916833774009	0.0291481475134093	9.47793275318538e-05	0.000737026645623924	0	141	141	0.982299101835393	0.00298143211072038	-0.0406385395394095	0.0184011408615724	0.000404858975655465	0.000198104583952405	0.0131679527030691	-44.9999778864609	-44.9999444652612	1000000	999243	757	100	99.9243	0.0757	0.0757	0.997	-0.021	0.075	-16.1591	0.00949335	0.000101308	187.415	-14.8254	0.00990815	0.000103022	192.35
132	142	0.0455178819922028	-0.0451981754441531	0.0662145666912181	-0.0645433914836833	0.0256178308132992	0.000441137928741413	0.000196692978232837	0.0299629172526592	-0.00142114468368268	-7.79953025536323e-06	0	142	142	0.957141172188269	-0.0150953939696275	-0.0256365963065027	0.0208252173108928	0.00163132186287548	0.000431355809645591	0.0118257150234705	-44.9999384881112	-45.0002712463262	1000000	999285	715	100	99.9285	0.0715	0.0715	0.997	-0.020	0.074	-16.0386	0.00987125	0.000103305	191.11	-14.6844	0.0101119	9.50947e-05	212.669
133	143	0.0464117564156687	-0.0444219749384275	0.062501079728019	-0.0675779058406114	0.0231226375792327	-0.000302550900637018	3.11175403797589e-05	0.0273925840628337	0.000742452221922485	-0.00114142437719433	0	143	143	0.888428680069582	-0.0203592548498143	0.00840282472078369	0.0158642443576572	0.000353605279795935	0.000122935333166062	0.0114146482140752	-45.0004262219225	-44.9999092923823	1000000	999287	713	100	99.9287	0.0713	0.0713	0.997	-0.020	0.072	-13.2289	0.00975725	0.00010487	186.083	-15.1428	0.00992109	9.89395e-05	200.549
134	144	0.0456326263749093	-0.0448334609967543	0.063222215743341	-0.0649600149491256	0.0132626863733638	-0.000832196080255376	9.310762021187e-05	0.0286952083093853	0.0014188850080236	-0.00135087206118056	0	144	144	0.989992338103303	0.0113110466473	0.0279284154964399	0.0154341803182571	0.000537425909273196	-1.3794816378844e-05	0.0126348431522385	-44.9987157202561	-44.9997376560993	1000000	999323	677	100	99.9323	0.0677	0.0677	0.997	-0.019	0.070	-15.2423	0.00987203	0.000103788	190.234	-15.8154	0.0104039	9.9925e-05	208.234
