sep=	
P0	source_photonEnergy	M1_outgoingMaxF_X	M1_outgoingMinF_X	M1_outgoingMaxF_Z	M1_outgoingMinF_Z	M1_intensityH_width_X	M1_intensityH_centerWidth_X	M1_intensityH_centerMass_X	M1_intensityH_width_Z	M1_intensityH_centerWidth_Z	M1_intensityH_centerMass_Z	M1_energyH_width	M1_energyH_centerWidth	M1_energyH_centerMass	M1_pathlengthH_width	M1_pathlengthH_centerWidth	M1_pathlengthH_centerMass	M1_phi_width	M1_phi_centerWidth	M1_phi_centerMass	M1_psi_width	M1_psi_centerWidth	M1_psi_centerMass	M1_incoming_NO	M1_absorbed_NO	M1_outgoing_NO	M1_incoming_R	M1_absorbed_R	M1_outgoing_R	M1_efficiency	M1_S1S0	M1_S2S0	M1_S3S0	M1_focus_horizontal_z0	M1_focus_horizontal_width	M1_focus_horizontal_theta	M1_focus_horizontal_depth	M1_focus_vertical_z0	M1_focus_vertical_width	M1_focus_vertical_theta	M1_focus_vertical_depth
47	57	0.046503625768831	-0.0461534021477829	0.0946150480057541	-0.0936246367693611	0.0227848312911377	0.000131566132085981	-0.000243642694383123	0.0476505265737455	0.00031364134012532	0.000297923679684481	0	57	57	0.998320030271544	-0.000208724305392705	-0.00319513516196857	0.0266992327962805	-0.000207557631354643	0.000164499522075146	0.0133498068574425	-60.0001412009303	-59.9998127772903	1000000	850716	149284	100	85.0716	14.9284	14.9284	0.424	-0.492	0.760	-14.8144	0.00997251	9.97372e-05	199.976	-14.6346	0.00997587	0.000100067	199.383
48	58	0.0459940211744875	-0.0443506742600202	0.0923388865304479	-0.0930269933522039	0.0235922399078305	8.86210607773177e-05	2.45650305006895e-05	0.0478116262780338	0.000152752263958566	0.000782800673641823	0	58	58	0.997470684939128	-0.000198693948540496	0.000819862120192028	0.0269200967316354	5.81659663606102e-05	0.000195582692362438	0.0133531005538636	-59.9999716578407	-59.9997770372794	1000000	851963	148037	100	85.1963	14.8037	14.8037	0.423	-0.489	0.763	-15.3749	0.00998121	9.99634e-05	199.697	-15.0531	0.0100203	9.99382e-05	200.529
49	59	0.0457684192816383	-0.0468874861561749	0.0890728575610465	-0.0867083890823126	0.023205938756031	-3.03006555032129e-05	-0.000363181878107743	0.0475710459881081	2.34985189431769e-05	-1.32028869589407e-05	0	59	59	0.998055022031268	2.96384206713851e-05	0.00355576045046302	0.0267277870275907	-0.000291138487009991	-0.000368208861565376	0.0132760765771797	-59.9999990052176	-59.9999182614081	1000000	851160	148840	100	85.116	14.884	14.884	0.420	-0.487	0.766	-15.3101	0.010021	9.95884e-05	201.249	-14.2472	0.0100158	9.98797e-05	200.558
50	60	0.0451736820843423	-0.0463958515756604	0.0929924963840404	-0.0888224839258946	0.0233995300967397	0.000161345248680169	-0.000149013934976051	0.0467841804072055	9.66675687801705e-05	2.5465258875132e-05	0	60	60	0.996480398516354	-0.000140196220662914	0.00134372419418938	0.0269849227839511	0.000217998016542754	-0.000336974668499294	0.0133902173196256	-60.0000188994242	-59.9999868136518	1000000	850683	149317	100	85.0683	14.9317	14.9317	0.416	-0.483	0.770	-14.9926	0.00997731	9.98147e-05	199.917	-14.4943	0.0100027	9.9997e-05	200.06
51	61	0.045634037542055	-0.0462380495881779	0.0948762165130633	-0.0916812127944071	0.0235099597010872	0.000127642131344309	-0.000336171074138837	0.0478456664458599	0.000227906877388162	0.000157667686770641	0	61	61	0.99731508273627	0.000927169623818724	-0.00156730058409948	0.0270495501227277	3.87969127548203e-05	1.29931722117407e-05	0.0133239728226138	-59.9999816195785	-59.9998819211671	1000000	849228	150772	100	84.9228	15.0772	15.0772	0.411	-0.479	0.775	-14.7055	0.00999483	0.000100076	199.745	-15.3768	0.0100355	0.000100281	200.149
52	62	0.0477184620882107	-0.0478376081902347	0.0901844558365806	-0.095039665313772	0.0237909120688745	3.207916169559e-05	0.00036487585716044	0.0483872935231827	0.000262564152594208	0.000448863018449916	0	62	62	0.995576065962582	0.000354348952023298	-0.00264194040558863	0.0267497394512497	5.23780849811441e-05	0.000373437350480128	0.0134231400380388	-60.0000515288671	-59.9997534854656	1000000	849161	150839	100	84.9161	15.0839	15.0839	0.406	-0.476	0.780	-14.7708	0.00999715	9.99707e-05	200.002	-15.2544	0.010013	9.97961e-05	200.669
53	63	0.0452242034003969	-0.046046798803622	0.0896062637152656	-0.0946718484221178	0.0238675324070654	-0.000156583898219121	0.000234400960635761	0.0465255864310425	-5.15348957050438e-05	-0.000726552397994823	0	63	63	0.995629511282598	0.000318017905591828	0.00424964684870077	0.027050679963489	-3.28678379012126e-06	-0.000108193858527908	0.0132484307540424	-59.9999866926544	-59.9999919815885	1000000	844963	155037	100	84.4963	15.5037	15.5037	0.398	-0.473	0.786	-14.874	0.00999802	9.98749e-05	200.211	-15.1107	0.0100115	0.000100069	200.093
54	64	0.0463300476070032	-0.0438156312624906	0.0880481486868423	-0.0921141323754898	0.0234378887041384	-0.000104862953116611	6.21295481283007e-05	0.0465058315103011	0.000458996122864076	0.000426233737326448	0	64	64	0.997771218350535	0.000212216600571358	-0.00481359628683276	0.0267595368627835	0.000199557953232758	0.000392125265987399	0.0131297897980455	-60.0000035612682	-59.9999334274868	1000000	842844	157156	100	84.2844	15.7156	15.7156	0.389	-0.466	0.794	-14.9111	0.0100115	0.000100114	200.002	-15.2837	0.00998254	9.99566e-05	199.738
55	65	0.0452313923791081	-0.0472536022825541	0.0888326750968636	-0.094806045011548	0.0239096182160061	-6.80863788673006e-05	9.45591354463218e-05	0.0469262786796568	-0.000111482205729117	0.00083451631227062	0	65	65	0.996030225037171	-6.42345934769306e-05	0.00109887550760934	0.0268022384808872	-5.3661513269786e-05	0.00016296689491558	0.0133492926670691	-60.0000786486015	-60.0002253400444	1000000	841289	158711	100	84.1289	15.8711	15.8711	0.382	-0.458	0.803	-15.1445	0.00998445	9.99404e-05	199.808	-15.2105	0.0100056	9.98312e-05	200.45
56	66	0.0456271940895637	-0.0447328292108225	0.0911075783124363	-0.0905752539915382	0.0235605235299155	5.11648924113456e-05	0.000262403946551269	0.0478165014073403	-0.000176451195893282	-0.00029186188820432	0	66	66	0.999110387394961	0.000447227771511793	-0.00277814103063623	0.0268097804978422	-5.76379148008888e-05	0.000106529797688111	0.0135330409032318	-60.0000759514483	-60.0000272715708	1000000	841464	158536	100	84.1464	15.8536	15.8536	0.376	-0.448	0.811	-15.0588	0.00997819	0.000100056	199.451	-14.8755	0.0099854	0.00010027	199.171
57	67	0.0454502968317382	-0.044118736056641	0.0916914542804429	-0.0947902637367065	0.0235125668987198	-1.29438424478021e-05	3.33732440619475e-05	0.0472096933668546	-0.00036458611141589	0.000796431735582637	0	67	67	0.997940479181164	0.00037117396764591	0.000439013387499188	0.0267540518820146	-1.48698414177435e-05	-0.000123926441624837	0.0133623485620392	-59.9998883863671	-60.0001861086121	1000000	842541	157459	100	84.2541	15.7459	15.7459	0.370	-0.437	0.820	-15.0918	0.00998887	9.99307e-05	199.916	-15.1461	0.0100231	9.97587e-05	200.947
58	68	0.0466835021229521	-0.0452716977937307	0.0922943450910894	-0.0906233020725316	0.0235484854403769	7.16677576287107e-05	-0.000315280543461978	0.0457149883046246	0.000145450294007997	-0.000545871158556602	0	68	68	0.996771168519375	5.27635987246922e-05	0.00536263725694575	0.0267397852102999	3.27944562000908e-05	-0.000272714977052085	0.0133973309917586	-59.9999336871003	-59.9998696241712	1000000	845130	154870	100	84.513	15.487	15.487	0.366	-0.425	0.828	-14.9525	0.00999557	0.00010002	199.871	-14.8013	0.00998193	9.98262e-05	199.986
59	69	0.044918851131854	-0.0445043261886617	0.0941784211670872	-0.0903817753843502	0.0237936238173117	-3.63159961929461e-05	-1.04462237310379e-05	0.0470990903098378	0.000199181820871742	-0.000608454209002379	0	69	69	0.998126777118237	0.000716626128986542	0.00310866260196807	0.0266971052353396	1.74987840915915e-05	-0.000423518980719004	0.0134733384326628	-60.000024446753	-59.9999437868253	1000000	848147	151853	100	84.8147	15.1853	15.1853	0.363	-0.412	0.835	-15.1721	0.00999953	9.97523e-05	200.487	-15.1609	0.00998613	9.99805e-05	199.762
60	70	0.0467027863022539	-0.045605847628083	0.0911061181922137	-0.089399087139978	0.0235984073375578	-0.00027521253425114	-1.9932786412595e-05	0.0473058176197018	-0.000101347564623093	-0.000418537593762938	0	70	70	0.998368271763248	-0.00038914114522054	-0.000713544768665919	0.0271833558021422	-3.87957047029482e-05	-0.000158593604078626	0.0134183933109458	-59.9999733631193	-59.9998288533604	1000000	852337	147663	100	85.2337	14.7663	14.7663	0.362	-0.400	0.842	-15.3678	0.00998171	0.000100226	199.183	-14.5923	0.00999882	9.98712e-05	200.234
61	71	0.0472092292688487	-0.0468677398956277	0.0897517490487286	-0.0936640181066995	0.0238297612100329	6.13131925852935e-05	-0.000420898960672038	0.0469330037975655	-0.000110247781651373	0.000452208821387773	0	71	71	0.997452942030963	-0.000704752363374139	0.0008811777986244	0.0262372356823077	5.87012178836378e-05	-0.00041574619316239	0.0133194421047068	-60.0000264741436	-60.0001028134095	1000000	857866	142134	100	85.7866	14.2134	14.2134	0.363	-0.388	0.847	-15.4474	0.010006	0.000100133	199.854	-14.813	0.0100037	9.96573e-05	200.763
62	72	0.0445249386443826	-0.0463656364764125	0.0928423042268657	-0.09621619863527	0.0234326330442741	-6.73556153173334e-06	-0.000132583081545637	0.0474647393338079	5.38483816779622e-05	2.97081614063638e-05	0	72	72	0.998272194841611	-0.000149367616031904	0.00591272688206423	0.0268239645173342	-0.000124424234740099	0.000317007592905393	0.0135214852011623	-60.0000257737266	-60.0000991973558	1000000	862382	137618	100	86.2382	13.7618	13.7618	0.363	-0.377	0.852	-15.6586	0.00998553	9.97747e-05	200.162	-14.9216	0.0100045	9.99112e-05	200.268
63	73	0.0461776166081445	-0.0443543864357489	0.0925910651789127	-0.0925579005402612	0.0236499715082942	0.000160520826405481	-0.00043390744334363	0.046633205229043	0.000136329416299399	0.000376258772570512	0	73	73	0.998821783475908	0.000132703792292577	0.00267730873984728	0.0267889642524862	-0.000112946400277531	-0.000171144540769719	0.0132941007747985	-59.9999625503186	-60.000052640612	1000000	866412	133588	100	86.6412	13.3588	13.3588	0.364	-0.367	0.856	-14.8619	0.00996824	9.97793e-05	199.806	-14.9899	0.00998965	9.9957e-05	199.879
64	74	0.0489498030243225	-0.0461671767256175	0.090166575828038	-0.0939181170417055	0.0234535287147039	-5.77985833853656e-06	0.000145927655069954	0.0476898574663867	0.000163739785532087	-0.000121335396661565	0	74	74	0.998647954528016	-0.000482206455801104	-0.00272500857309532	0.0267652002294713	9.98396148956422e-05	-0.000136538804263481	0.0130617242841246	-60.0000593525717	-59.9998804749978	1000000	870318	129682	100	87.0318	12.9682	12.9682	0.364	-0.357	0.860	-15.1395	0.0100263	0.000100353	199.82	-15.1917	0.00997069	9.97712e-05	199.871
65	75	0.0455954719908034	-0.0448661485551249	0.0910009609261216	-0.0875770859336771	0.0236376675529857	0.000115986051016273	0.000366536514471903	0.0469416710689686	0.000130507455229488	2.49039740967127e-05	0	75	75	0.994841781693346	-0.000304363069155267	-0.003260019657775	0.0271547601545311	-7.57470283418039e-05	-9.58919330533228e-05	0.0133440962095127	-60.0000056064161	-60.0001701254121	1000000	874775	125225	100	87.4775	12.5225	12.5225	0.365	-0.348	0.863	-14.5424	0.00998442	0.000100629	198.441	-15.2203	0.00998827	0.000100147	199.472
66	76	0.0448825823674814	-0.0451212071770563	0.0880893208463791	-0.092598846887784	0.0238702551696314	-1.41148615484914e-05	-0.000414707656358877	0.0474270689960847	0.000103354127491417	-0.000487378051020754	0	76	76	0.995676929140378	-0.000361302923518825	0.000281561294527499	0.0269610016236833	-7.05187940109632e-06	0.000146035204490018	0.0132948753401421	-59.9999915107607	-59.9999523786229	1000000	879178	120822	100	87.9178	12.0822	12.0822	0.366	-0.339	0.867	-14.898	0.00998179	0.000100019	199.598	-14.9051	0.0100132	0.000100191	199.881
67	77	0.0463028755691615	-0.0466509751529055	0.0896808938054922	-0.0880025653150947	0.0233584591792687	-0.000227775242369705	0.000265364492010645	0.0472782025363701	-0.000202894238663182	0.00023081444085947	0	77	77	0.997350617392654	-0.000218959537126084	0.00283123597344925	0.0269647469393633	-8.51951769744955e-05	0.000208472955670495	0.0135620173347876	-60.0000518955575	-60.0000406212281	1000000	882224	117776	100	88.2224	11.7776	11.7776	0.366	-0.331	0.870	-15.3011	0.00998649	9.97962e-05	200.138	-15.1388	0.00999766	9.99003e-05	200.153
68	78	0.0447299220471579	-0.0453188277901092	0.0892965819041997	-0.0887322834351153	0.0238027672645582	0.000104090592229661	4.11394397005702e-05	0.0472104190135763	7.17886619755886e-05	0.000257913831318055	0	78	78	0.995650432815351	-0.000410966359168485	0.0070642103828229	0.0267552954276769	0.000102190428865251	-0.000253636032968067	0.013319877357203	-60.0000824280131	-60.0001020277038	1000000	884268	115732	100	88.4268	11.5732	11.5732	0.365	-0.323	0.873	-14.9293	0.00998486	9.982e-05	200.057	-14.855	0.0100013	0.000100233	199.561
69	79	0.0453079214889198	-0.0459643406352347	0.0898305389477195	-0.0922580679004704	0.0235653555540547	0.00016053251608034	0.000137179045017387	0.0469242056658941	-0.000158534876476744	-0.000401826629110896	0	79	79	0.995856613234895	-0.000645878782280007	-0.000672001803561528	0.0268108147673002	0.000200909808724406	0.000486188374021965	0.0134053537452554	-60.0000467489087	-60.0000105848579	1000000	887274	112726	100	88.7274	11.2726	11.2726	0.365	-0.314	0.877	-15.1061	0.0100219	9.97667e-05	200.906	-15.1537	0.0100067	9.99418e-05	200.25
70	80	0.0462494409310645	-0.046309291031045	0.0929519573815917	-0.0973411298678108	0.0235285040361821	9.68900754725575e-05	8.79818125480644e-05	0.0471939770456673	-0.000262327868427448	-0.000391046185726329	0	80	80	0.994364180322432	-0.00107786931542686	0.00201628649517183	0.0265507977510447	-0.000163751793138751	3.67776076656626e-05	0.0131199519433299	-59.9998814757849	-60.0001838813286	1000000	890248	109752	100	89.0248	10.9752	10.9752	0.365	-0.304	0.880	-15.1847	0.0100298	0.000100342	199.913	-14.8885	0.0099937	9.95158e-05	200.846
71	81	0.0472834104279992	-0.0468827368950533	0.0880400094804383	-0.0968218857541031	0.0239963526778618	-7.93400229577006e-05	0.000340892208548146	0.0469090179268387	-0.000263107784786096	0.000274430630440706	0	81	81	0.996895881285465	-0.000392360150521465	0.00437461045997267	0.0267656533758447	-2.97823805050484e-05	0.000311698787165068	0.013389301265755	-59.9999586392179	-60.0002180165887	1000000	894647	105353	100	89.4647	10.5353	10.5353	0.366	-0.294	0.883	-14.758	0.010005	0.00010028	199.54	-15.0212	0.0100385	9.97783e-05	201.217
72	82	0.0439075491847856	-0.0452240664398371	0.0907231674803782	-0.0893997719424427	0.0230500577575593	4.44278931143079e-06	-0.000139869449763505	0.0476183980954599	-0.000127606873945488	-0.000734683953182144	0	82	82	0.996539260887798	-0.000253677958194476	-0.00342453269580023	0.0267061645533081	-1.40504371407852e-05	-0.000252730555745706	0.0130436128164413	-60.0000253993789	-59.9999412220531	1000000	899039	100961	100	89.9039	10.0961	10.0961	0.368	-0.285	0.885	-15.1396	0.00997026	0.000100012	199.382	-15.2361	0.00998344	9.99141e-05	199.84
73	83	0.0449249053012857	-0.0451850750633512	0.0885613899451043	-0.0890846612886752	0.0237552493040444	-7.33980631922836e-05	0.000327054681823397	0.0463101836783523	0.000273544436966738	-0.000249634009694716	0	83	83	0.997450950799727	0.000161990354736297	-0.00548069369501891	0.0271103705208915	4.12351949192549e-05	-0.000108930399693868	0.0134249047830857	-59.999952319076	-59.9998018437335	1000000	905380	94620	100	90.538	9.462	9.462	0.374	-0.276	0.885	-14.6373	0.00996849	0.000100261	198.852	-15.3729	0.00997263	0.000100109	199.236
74	84	0.0440217585029249	-0.0466211514471635	0.0874801407215041	-0.0926394310756919	0.0233675437362169	-5.30456914599273e-05	-0.0004809154931689	0.0471781738097341	-6.21974829095526e-05	0.00064724319134396	0	84	84	0.996183681678798	0.000968362315392934	-0.00342723021162605	0.0270352828422808	7.31258225574981e-05	6.57625698333164e-06	0.0132942054486005	-59.9999407894234	-60.0002302825162	1000000	906583	93417	100	90.6583	9.3417	9.3417	0.376	-0.276	0.885	-15.1538	0.0100427	0.000100092	200.67	-15.5638	0.0100164	9.9847e-05	200.634
75	85	0.0451474881570715	-0.0443281629559242	0.0932103653908446	-0.0933220785867356	0.0238640533209057	0.000183959077791684	-0.000352715311978134	0.0484236658977184	-0.000126675488223663	-5.21327768871621e-05	0	85	85	0.996500410197709	-0.000655404885127941	-0.0054772883591836	0.0270413433607433	-0.000307786323541059	0.000255631229732642	0.0131153490122918	-60.0000648545659	-59.9998651474072	1000000	905728	94272	100	90.5728	9.4272	9.4272	0.373	-0.273	0.887	-14.3513	0.00997205	9.95795e-05	200.283	-15.3626	0.0099922	0.000100095	199.654
76	86	0.04749787373992	-0.0463655531061095	0.0885438181881609	-0.0923073438624435	0.0239859327343325	0.000148058553091532	-0.000208005712080642	0.047342166242445	-0.000146014368572117	0.000793200190604471	0	86	86	0.994848046678267	0.000171355584514254	0.00354037368288029	0.026360536399814	-0.000163630332188641	-0.000366038264452181	0.0132146410988171	-60.0000021421064	-60.0000755609053	1000000	904638	95362	100	90.4638	9.5362	9.5362	0.368	-0.266	0.891	-14.6145	0.0100038	9.95711e-05	200.937	-14.4965	0.00996214	9.94759e-05	200.292
77	87	0.045575645795022	-0.0445100185408423	0.0870212453312817	-0.0903570758953077	0.0234196823310024	3.83105284781811e-05	8.18229438627333e-05	0.0472830675225357	-0.00022083837588812	0.000778099670362631	0	87	87	0.996037373653014	0.000700284888240088	-0.00454923673252772	0.0269240841219864	4.85228515912078e-05	-0.000514701625630554	0.0130655610404813	-60.0000082486297	-59.9999856701442	1000000	905452	94548	100	90.5452	9.4548	9.4548	0.365	-0.257	0.895	-15.6725	0.00997799	9.98126e-05	199.934	-14.5924	0.0099971	0.00010032	199.305
78	88	0.0437044897824037	-0.0445889290811141	0.093310404902368	-0.0928097051024345	0.0235589115385588	-6.50182843675746e-06	0.000327214877617624	0.0460753218329867	4.14162194653823e-05	-0.00100369897925028	0	88	88	0.99656342141968	-0.000130832809238313	-0.00338433745578126	0.0264508438012554	-7.44683278854855e-05	-7.95181889483992e-05	0.0134858968775677	-59.9998839345911	-59.9999366331195	1000000	907009	92991	100	90.7009	9.2991	9.2991	0.363	-0.247	0.898	-14.933	0.0099518	9.98849e-05	199.265	-15.1173	0.0100108	0.000100027	200.161
79	89	0.0464474183885274	-0.0445780031393829	0.0887323988685493	-0.0868655015079701	0.0229539595315227	0.000144378217718542	-0.000326271109717759	0.0484578537427556	0.000319080374128488	-0.000623499382921666	0	89	89	0.995362539397668	-0.000184719604624961	0.00301499719298437	0.0264659217734627	0.000161157348682392	-0.000488160271004678	0.0129977790782194	-60.000032225731	-60.0000723632041	1000000	909038	90962	100	90.9038	9.0962	9.0962	0.362	-0.237	0.901	-15.1558	0.0100045	0.000100252	199.588	-14.9145	0.00998573	0.000100471	198.778
80	90	0.0468807691069532	-0.0450621793111088	0.0898960077359082	-0.0916996751659483	0.0241116350636931	3.55738475634471e-05	-0.000412468233059862	0.0466750222809676	-2.77500879013078e-05	-4.22869121059211e-05	0	90	90	0.998053383622941	0.000578239068574293	0.00552757219893163	0.0267305638207133	0.000154333960998797	0.000196869475742455	0.0133155083787955	-59.9999249997193	-59.9999313664753	1000000	911732	88268	100	91.1732	8.8268	8.8268	0.362	-0.226	0.904	-15.1407	0.0100027	0.000100332	199.393	-14.4144	0.00999257	9.99925e-05	199.866
81	91	0.0470101751322583	-0.0449162881005569	0.0918056447949614	-0.0900326322822847	0.0233885429802303	2.62870115400396e-06	-0.000265268064037233	0.0465221828554536	0.000133794783418927	7.30676793824353e-05	0	91	91	0.99592462871353	0.000573087112057724	0.0064832623590626	0.0268687791155297	-9.9756816551097e-05	-6.23160457917313e-05	0.0134297675132414	-59.9999956325252	-59.9999412101815	1000000	914622	85378	100	91.4622	8.5378	8.5378	0.363	-0.216	0.907	-14.8949	0.0100069	0.000100082	199.973	-14.9635	0.00999228	0.000100041	199.763
82	92	0.045616181883802	-0.0457398163840945	0.0894726212689948	-0.0920459359037248	0.0237281732175743	-3.50268785411431e-05	-0.000344578495469615	0.0470328276611213	-0.000333681506380048	0.000581144110366874	0	92	92	0.996403080269687	-0.000141557303899087	-0.00129824906972686	0.0273236188349898	-8.82696700946605e-05	1.22097710318694e-05	0.0130848429912285	-59.9999417539107	-59.9998061124045	1000000	918297	81703	100	91.8297	8.1703	8.1703	0.364	-0.205	0.909	-14.3915	0.0100118	9.99641e-05	200.309	-15.0306	0.0100088	9.98365e-05	200.504
83	93	0.0472896682845357	-0.045468545433037	0.0912974515987101	-0.0879731379681597	0.0237295478810732	5.59225792853817e-05	-0.000200216792533361	0.0470117382593032	0.000175528594333556	0.000459313385811913	0	93	93	0.996328827548244	-0.000597783227997029	-0.00281982813315906	0.0270233946535934	0.000133842891280775	-0.000446750504455119	0.0133345960082798	-60.000070558875	-60.0001518311745	1000000	921611	78389	100	92.1611	7.8389	7.8389	0.366	-0.194	0.910	-15.6052	0.00995464	0.000100041	199.012	-14.7298	0.00999762	9.9946e-05	200.06
84	94	0.0451688820455197	-0.0428197113914929	0.0909816015945619	-0.0936397288414538	0.023753615563288	0.000211497103815508	-9.70320958659163e-05	0.0467616581400492	-0.000152192952285482	0.00089681392033665	0	94	94	0.995249546503788	0.000861751822471946	0.000984225530460847	0.0269153494681528	-0.000361044917712555	0.000138111071882899	0.0127121200056199	-60.0000246845578	-60.0001008287148	1000000	925827	74173	100	92.5827	7.4173	7.4173	0.368	-0.183	0.911	-15.1438	0.0100116	9.95418e-05	201.153	-14.2731	0.0100277	9.99814e-05	200.591
85	95	0.0473045487312143	-0.044366240625486	0.0915175585888773	-0.0888320189033913	0.0240225106419608	-0.000284690714535739	-0.000209139535349075	0.0469695628973301	0.000555691484017989	-0.000648511265702589	0	95	95	0.997275394038107	0.000241124537741833	-0.00128857943937266	0.0267888753091927	-0.000229620215597836	-0.000367470144600389	0.0133061028505826	-60.0001114174078	-59.9998455989715	1000000	930616	69384	100	93.0616	6.9384	6.9384	0.372	-0.173	0.912	-14.9559	0.0100174	0.000100349	199.651	-14.6663	0.010016	0.000100089	200.143
86	96	0.0470432120857708	-0.0451601193862512	0.0960966810041524	-0.0901795210785088	0.0232369647066476	0.000599289305552111	-0.000336620772403706	0.0462233953676235	-0.000305873333618225	-0.000220009612247496	0	96	96	0.995181825507131	-0.000432961627836792	-0.00118390495433296	0.027311697411236	4.93762867534876e-05	-0.000126763888811797	0.0130608849327822	-59.999934517014	-60.0000204471221	1000000	934948	65052	100	93.4948	6.5052	6.5052	0.377	-0.163	0.912	-14.7455	0.0100155	0.000100289	199.733	-15.4313	0.00999771	0.000100011	199.932
87	97	0.0461907574833362	-0.0464047368526171	0.094671257291244	-0.0902980332421919	0.0237552830106826	-0.000360813248067481	-0.000319464227761877	0.0468762102776228	0.000477234466298347	0.00073833420545949	0	97	97	0.997312019362396	-0.000485805599793443	-0.000859399558601481	0.0267617431587268	0.000256602855526016	1.52995096409023e-05	0.0131387195929792	-60.0001690739495	-59.9999599692111	1000000	938451	61549	100	93.8451	6.1549	6.1549	0.381	-0.155	0.911	-14.9998	0.0099754	9.97103e-05	200.088	-14.8582	0.00996994	9.98131e-05	199.772
88	98	0.0446650710977211	-0.0456019900067344	0.0951916722581415	-0.0891150984225903	0.0237609652626606	0.00027888770895401	0.000380813046329427	0.0470941436901079	-0.000152960004369592	-0.000551769852041431	0	98	98	0.99599006488846	-0.000599609918214783	-0.00388014643084578	0.0265341691103893	-0.00031282748510874	4.47636714454649e-05	0.0130071315446676	-60.0001801361792	-59.9998935091511	1000000	942607	57393	100	94.2607	5.7393	5.7393	0.386	-0.147	0.911	-15.2196	0.00997253	0.000100221	199.011	-14.4647	0.0100455	9.98465e-05	201.22
89	99	0.0454949717097322	-0.0459968952241702	0.0922633927468391	-0.0881915476668323	0.0236907626176577	5.94102405189929e-05	0.000269219179443794	0.0455039573165413	4.38805393758596e-05	-0.000352627517412413	0	99	99	0.995360529891833	0.000180122957710582	-0.000545140182605763	0.0266796824175925	0.000138957799001938	0.000135623009457041	0.0137000962340092	-59.9999673721558	-60.0002269402096	1000000	946189	53811	100	94.6189	5.3811	5.3811	0.390	-0.139	0.910	-14.0907	0.0099923	9.97654e-05	200.316	-14.4307	0.0100425	0.000100568	199.715
90	100	0.0465802012745115	-0.0470579591573532	0.0926815563528112	-0.0908844035477602	0.0230777032476552	-8.82150674661672e-05	0.000244346211346357	0.0467273671096199	-0.000258438861296791	-0.000149458209582093	0	100	100	0.995171895507978	0.00141247075680906	-0.00148761833304789	0.0268990248683792	8.40092201175556e-05	0.000263998252887615	0.0133859730024753	-60.0000487181141	-59.9999089205261	1000000	949457	50543	100	94.9457	5.0543	5.0543	0.394	-0.132	0.909	-15.2801	0.0100344	0.000100017	200.655	-15.1447	0.00998258	0.00010039	198.876
91	101	0.0463467444380402	-0.0464341357815293	0.0895163597128025	-0.0963355706802945	0.0231951885025445	0.000173131121185506	0.000219341641476765	0.0476204374992336	0.000523267013247123	-0.000134453248010771	0	101	101	0.996354403488149	-0.000201481668774539	-0.000613538907603406	0.0263481036269392	-0.000435358368938175	6.20212986766899e-07	0.0134173497827258	-60.000028865969	-60.0001537673743	1000000	952193	47807	100	95.2193	4.7807	4.7807	0.399	-0.125	0.909	-15.0056	0.00997583	9.98829e-05	199.75	-15.2614	0.0100308	0.00010009	200.436
92	102	0.0444090850049718	-0.0450971901380029	0.0893634017927736	-0.0930820557591333	0.022695553838467	-0.000213754452031705	-0.000178862465699176	0.0467938193823467	-0.000297866135283608	0.000689158238735429	0	102	102	0.995784397757618	0.00050368944169199	0.00574848144638818	0.0249415959896677	-0.000194274605920836	0.000345834961239889	0.0134344326045023	-60.0000042111003	-59.999981392477	1000000	955208	44792	100	95.5208	4.4792	4.4792	0.403	-0.119	0.908	-14.8025	0.00996616	9.99729e-05	199.377	-15.4461	0.0100086	0.000100077	200.019
93	103	0.0449136636868446	-0.0448180433584623	0.092971973989015	-0.091626541766683	0.023689028089445	-5.98175289995874e-05	0.000274870439711333	0.0448528649357438	7.28921651652892e-05	-0.000295599988431039	0	103	103	0.990668864674613	-0.000744259485344123	-0.0029444899702129	0.0265040869297586	4.84715614153721e-05	0.000113502715044726	0.0129743252112056	-59.9999651911614	-60.0001193955759	1000000	958155	41845	100	95.8155	4.1845	4.1845	0.407	-0.113	0.906	-15.3514	0.0100163	9.96507e-05	201.028	-15.1732	0.00998757	0.000100295	199.165
94	104	0.0472241271846002	-0.0459564519742201	0.0925795754525764	-0.0923005196525533	0.0241025819778238	0.000123270443829988	0.0003686916891062	0.0466033322804506	-0.000183154449602721	-0.0001464017280568	0	104	104	0.990124579518321	-0.000791568032361967	-0.00285937687368421	0.0256077418549613	0.000402460950278197	0.000208995048157454	0.0131865057753692	-59.9999569663601	-59.9999268763153	1000000	960817	39183	100	96.0817	3.9183	3.9183	0.411	-0.107	0.905	-14.6408	0.00998761	9.9202e-05	201.359	-15.3879	0.0100231	9.958e-05	201.308
95	105	0.0472817222496653	-0.045497365709519	0.0895478310867713	-0.0922457950011915	0.0229824230224362	0.000218379532900185	-8.67593145964726e-05	0.0469268236391988	0.000147855363527766	0.000603172627148221	0	105	105	0.995616915142102	-0.000139019129621054	0.00182313129978429	0.025661350068057	-0.000105913928952773	4.98145806950637e-05	0.0130890475527071	-60.0000404514512	-60.000012185977	1000000	963214	36786	100	96.3214	3.6786	3.6786	0.416	-0.101	0.904	-14.5926	0.00987994	0.000100489	196.638	-15.3929	0.0100704	9.98143e-05	201.783
